track_id,released_year,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,key,mode,artist_id1,artist_id2,artist_id3,released_month,released_day,song_name,artist_name1,artist_name2,artist_name3
3jjujdWJ72nww5eGnfs2E7,2019,13454,1,1439191367,246,71,519,2,5,99.0,68.0,57.0,77.0,2.0,0.0,10.0,5.0,G#,Major,6KImCVD70vtIoJWnq6nGn3,,,12,6,Adore You,Harry Styles,,
3kf0WdFOalKWBkCCLJo4mA,2023,539,21,255932395,7,71,4,2,13,140.0,74.0,96.0,80.0,18.0,0.0,5.0,5.0,G,Minor,2rmkQLzj0k4nZdQehOUByO,,,1,27,El Gordo Trae El Mando,Chino Pacas,,
3khEEPRyBeOUabbmOPJzAG,2022,574,4,210038833,38,101,26,0,0,102.0,58.0,29.0,94.0,0.0,0.0,9.0,11.0,C#,Major,1snhtMLeb2DYoMOcVbb8iB,,,10,12,KICK BACK,Kenshi Yonezu,,
3l6LBCOL9nPsSY29TUY2VE,2023,215,6,51985779,6,14,8,2,4,84.0,43.0,14.0,74.0,1.0,0.0,19.0,8.0,A,Minor,26VFTg2z8YR0cCuwLzESi2,0ebNdVaOfp6N0oZ1guIxM8,,6,5,Lilith (feat. SUGA of BTS) (Diablo IV Anthem),Halsey,SUGA,
3lzUeaCbcCDB5IXYfqWRlF,2022,3028,0,123216717,22,0,23,0,0,140.0,92.0,78.0,57.0,46.0,0.0,14.0,9.0,C#,Minor,2YZyLoL8N0Wb9xBt1NhZWg,46SHBwWsqBkxI7EeeBEQG7,,5,13,Silent Hill,Kendrick Lamar,Kodak Black,
3nOz1U41SZZ0N3fuUWr9nb,2021,2795,0,225259194,45,0,107,0,0,170.0,65.0,46.0,47.0,12.0,0.0,13.0,16.0,A#,Major,71szvmFWd7TUa7b6XmXj9k,,,11,18,I AM WOMAN,Emmy Meli,,
3ncmoWTwJgx63LwMTyBCXf,2021,1800,0,181328253,43,36,46,13,4,140.0,51.0,66.0,53.0,60.0,0.0,11.0,18.0,G#,Minor,7tjVFCxJdwT4NdrTmjyjQ6,,,11,19,Hrs & Hrs,Muni Long,,
3nhGk6VnrDHy67pXvMhdPa,2022,1329,0,54682594,42,51,32,0,0,80.0,47.0,33.0,83.0,18.0,0.0,10.0,5.0,B,Major,1rvnJJghrxl1xakJZct08m,,,2,22,SPACE MAN,Sam Ryder,,
3nqQXoyQOWXiESFLlDF1hG,2022,8576,42,1230675890,216,108,331,26,154,131.0,71.0,24.0,47.0,1.0,0.0,27.0,9.0,D,Major,2wY79sveU1sp5g7SokKOiI,3Xt3RrJMFv5SZkCfUE8C1J,,9,22,Unholy (feat. Kim Petras),Sam Smith,Kim Petras,
3o9kpgkIcffx0iSwxhuNI2,2022,2026,0,258714692,47,3,42,12,6,85.0,74.0,61.0,52.0,30.0,0.0,26.0,9.0,G#,Minor,7o2ZQYM7nTsaVdkXY38UAA,,,1,28,Numb Little Bug,Em Beihold,,
3oZ6dlSfCE9gZ55MGPJctc,2023,282,0,56533272,6,15,0,0,0,142.0,49.0,48.0,67.0,10.0,0.0,26.0,3.0,D,Major,4oUHIQIBe0LHzYfvXNW4QM,,,3,3,’98 Braves,Morgan Wallen,,
3p7XQpdt8Dr6oMXSvRZ9bg,2023,2915,30,195576623,116,69,107,3,675,107.0,78.0,39.0,53.0,30.0,0.0,11.0,6.0,D,Major,6eUKZXaKkcviH0Ku9w2n3V,,,3,23,Eyes Closed,Ed Sheeran,,
3pjvkWO9fqiRRBE1tDLu3S,2022,1097,2,209106362,18,10,13,1,1,118.0,82.0,75.0,85.0,33.0,1.0,11.0,4.0,B,Minor,52iwsT98xCoGgiGntTiR7K,3m5qlPf2OkihLz3dRYnkPA,,7,22,SIN SEÑAL,Quevedo,Ovy On The Drums,
3qoftcUZaUOncvIYjFSPdE,2022,2699,0,328207708,39,35,22,2,0,164.0,70.0,39.0,56.0,6.0,0.0,9.0,7.0,G,Major,06HL4z0CvFAxyc27GXpf02,,,10,21,Bejeweled,Taylor Swift,,
3r8RuvgbX9s7ammBn07D3W,2022,1154,22,397582059,28,125,11,1,51,134.0,81.0,18.0,64.0,3.0,0.0,10.0,11.0,F#,Minor,6HvZYsbFfjnjFrWF950C9d,,,12,19,Ditto,NewJeans,,
3rWDp9tBPQR9z6U5YyRSK4,2022,2612,4,433356509,19,29,21,0,0,140.0,64.0,18.0,37.0,72.0,0.0,12.0,7.0,,Major,06HL4z0CvFAxyc27GXpf02,,,10,21,Midnight Rain,Taylor Swift,,
3rmo8F54jFF8OgYsqTxm5d,2020,12755,8,1555511105,344,97,945,15,,126.0,81.0,59.0,90.0,5.0,0.0,36.0,3.0,B,Minor,6eUKZXaKkcviH0Ku9w2n3V,,,9,3,Bad Habits,Ed Sheeran,,
3sNVsP50132BTNlImLx70i,2013,19806,7,703301727,33,11,274,0,0,149.0,37.0,28.0,66.0,14.0,0.0,9.0,5.0,C#,Major,5K4W6rqBFWDnAN6FQUkS6x,,,1,1,Bound 2,Kanye West,,
3sW3oSbzsfecv9XoUdGs7h,2010,4564,24,621660989,32,101,8,2,5,123.0,48.0,23.0,57.5,4.5,0.0,15.5,3.0,G#,Major,06HL4z0CvFAxyc27GXpf02,,,1,1,Enchanted (Taylor's Version),Taylor Swift,,
3sa06xVNmLLYIxdNNmVQN8,2022,4531,0,300983101,135,74,119,1,18,127.0,77.0,53.0,78.0,19.0,0.0,29.0,4.0,A#,Major,4Q6nIcaBED8qUel8bBx6Cr,7uMh23xWiuR7zsNkuNcm2G,,1,26,Where Did You Go? (feat. MNEK),Jax Jones,MNEK,
3sd2p4kE7xQmFH3lPnFl6h,2022,870,0,176290831,32,0,49,0,0,135.0,93.0,77.0,45.0,25.0,0.0,13.0,27.0,D#,Minor,6rygauyIMQJrXRC4e5rQJP,5xKesKsXI1jv2TorLOnbbm,6HJiLhKqnOh32p3LSNWsR3,3,17,sentaDONA (Remix) s2,Davi Kneip,Mc Frog,Dj Gabriel do Borel
3t0ic4mkhvhamrKDkulB8v,2023,410,36,14780425,36,32,31,1,26,140.0,56.0,48.0,73.0,0.0,0.0,35.0,4.0,C#,Major,246dkjvS1zLTtiykXe5h60,,,7,14,Overdrive,Post Malone,,
3tiJUOfAEqIrLFRQgGgdoY,2023,561,14,142095275,4,14,12,5,56,192.0,50.0,85.0,52.0,11.0,0.0,28.0,6.0,B,Major,2OhUNb01gLwygOizYvTm0e,0dUyjgCyjfj5eMx6bX2TWf,06Q5VlSAku57lFzyME3HrM,4,4,Un Finde | CROSSOVER #2,Big One,FMK,Ke Personajes
3uJFmluXzYedoJcvhpC1AW,2022,1601,0,85924992,11,0,2,0,0,157.0,88.0,52.0,69.0,0.0,0.0,8.0,23.0,A,Major,4kYSro6naA4h99UJvo89HB,5K4W6rqBFWDnAN6FQUkS6x,3hcs9uc56yIGFCSy9leWe7,7,1,Hot Shit (feat. Ye & Lil Durk),Cardi B,Kanye West,Lil Durk
3uUuGVFu1V7jTQL60S1r8z,2021,10565,44,972509632,238,122,557,17,58,121.0,67.0,26.0,64.0,52.0,0.0,17.0,10.0,F#,Minor,7f5Zgnp2spUuuzKplmRkt7,6ydoSd3N2mwgwBHtF6K7eX,,7,30,Where Are You Now,Lost Frequencies,Calum Scott,
3uwnnTQcHM1rDqSfA4gQNz,2015,9243,0,677389855,155,5,577,0,6,114.0,59.0,30.0,62.0,1.0,0.0,8.0,4.0,F,Minor,6S2OmqARrzebs0tKUEyXyp,,,1,1,Cool for the Summer,Demi Lovato,,
3vJcz8exedHCjQ9ed95NqU,2022,715,0,37307967,0,1,2,0,0,118.0,44.0,52.0,94.0,11.0,0.0,4.0,29.0,,Major,1Xyo4u8uXC1ZmMpatF05PJ,,,1,7,Every Angel is Terrifying,The Weeknd,,
3vcLw8QA3yCOkrj9oLSZNs,2023,407,0,77377503,16,15,5,0,1,134.0,67.0,11.0,76.0,8.0,47.0,30.0,7.0,B,Minor,1S82w4yw9TYIHZ889mPPaW,0QdSoQy4EwwOACmhZobTQu,,3,24,I Know - PR1SVX Edit,Kanii,PR1ISVX,
3vySEUpD0tc801F2WZDLYw,2022,1729,0,153240879,26,1,19,0,0,104.0,80.0,24.0,65.0,2.0,0.0,9.0,4.0,D,Minor,5LHRHt1k9lMyONurDHEdrp,5cj0lLjcoR7YOSnhnX0Po5,,2,25,Freaky Deaky,Tyga,Doja Cat,
3w3y8KPTfNeOKPiqUTakBh,2012,1622,9,1481349984,0,0,356,0,0,144.0,73.0,87.0,70.0,6.0,0.0,28.0,5.0,F,Major,0du5cEVh5yTK9QJze8zA0C,,,12,5,Locked out of Heaven,Bruno Mars,,
3xIMkM5LgbVDkpO74O3Np3,2023,864,78,22581161,71,135,50,1,294,126.0,74.0,35.0,84.0,0.0,0.0,11.0,6.0,F,Minor,3WGpXCj9YhhfX11TToZcXP,,,7,13,Rush,Troye Sivan,,
3xKsf9qdS1CyvXSMEid6g8,2016,21574,30,806397070,112,68,266,1,39,160.0,54.0,54.0,55.0,67.0,0.0,42.0,11.0,A,Major,2h93pZq0e7k5yf4dywlkpM,,,8,20,Pink + White,Frank Ocean,,
3xVZYkcuWalGudeKl861wb,2021,4963,0,383550148,63,40,76,0,0,82.0,63.0,85.0,62.0,6.0,0.0,35.0,4.0,D,Major,0du5cEVh5yTK9QJze8zA0C,3jK9MiCrA42lLAdMGUZpwa,6PvvGcCY2XtUcSRld1Wilr,11,5,Smokin Out The Window,Bruno Mars,Anderson .Paak,Silk Sonic
3xYJScVfxByb61dYHTwiby,2023,547,0,68616963,15,15,6,0,0,106.0,67.0,24.0,78.0,15.0,0.0,30.0,4.0,F,Major,06HL4z0CvFAxyc27GXpf02,,,5,26,Hits Different,Taylor Swift,,
3yfqSUWxFvZELEM4PmlwIR,2000,20763,27,1424589568,81,53,"3,271",1,17,104.0,95.0,78.0,66.0,3.0,0.0,4.0,6.0,F,Minor,7dGJo4pcD2V6oG8kP0tJRR,,,1,1,The Real Slim Shady,Eminem,,
402J6vs8IeTxnnASYOUPgN,2019,27119,0,2303033973,532,77,"1,535",3,8,124.0,79.0,68.0,79.0,1.0,0.0,10.0,8.0,B,Minor,6M2wZ9GZgrQXHCFfjv46we,,,10,31,Don’t Start Now,Dua Lipa,,
40SBS57su9xLiE1WqkXOVr,2022,5898,5,244790012,129,55,128,0,101,128.0,58.0,68.0,91.0,2.0,0.0,27.0,11.0,C#,Major,0HxX6imltnNXJyQhu4nsiO,,,5,2,Afraid To Feel,LF SYSTEM,,
40iJIUlhi6renaREYGeIDS,2021,5403,6,593917618,118,116,96,0,3,168.0,67.0,29.0,47.0,5.0,0.0,22.0,26.0,C#,Major,3TVXtAsR1Inumwj472S9r4,0Y5tJX1MQlPlqiwlOH1tJY,,9,3,Fair Trade (with Travis Scott),Drake,Travis Scott,
40w8JmvwYUP2HUiXPxjy99,2022,273,2,118381354,12,2,4,0,0,92.0,86.0,91.0,79.0,29.0,0.0,60.0,16.0,,Major,1SiLK8gdECx2iEm2SSj0Bl,4yxLYO2imECxGYTTV7RQKb,1Yj5Xey7kTwvZla8sqdsdE,3,30,Me Arrepentí,Ak4:20,Pailita,Cris Mj
41JPN7pZMTp1sumBOHOzHd,2023,209,4,95816024,4,45,11,2,24,89.0,73.0,44.0,57.0,39.0,0.0,32.0,6.0,G,Minor,5RmQ8k4l3HZ8JoPb4mNsML,3HqSLMAZ3g3d5poNaI7GOU,,4,7,People Pt.2 (feat. IU),Agust D,IU,
41oY4WCTj5kccfesTVFnvN,2022,2482,20,608228647,27,77,22,2,0,114.0,80.0,42.0,68.0,2.0,0.0,66.0,4.0,B,Minor,4q3ewBCX7sLwd24euuV69X,6nVcHLIgY5pE2YCl8ubca1,,5,6,Tarot,Bad Bunny,Jhayco,
44XjoNvtwevktFKjvVe1vH,2022,1195,0,344055883,8,30,13,1,1,103.0,80.0,45.0,62.0,76.0,0.0,10.0,38.0,C#,Minor,4q3ewBCX7sLwd24euuV69X,0MoaBi6dSquXp6rrlqlF8R,,5,6,Andrea,Bad Bunny,Buscabulla,
44zfpg3ndtGESsgpTbWeyE,2022,290,0,135444283,9,66,10,0,0,200.0,39.0,28.0,77.0,4.0,0.0,6.0,29.0,B,Minor,28ot3wh4oNmoFOdVajibBl,,,2,22,O.O,NMIXX,,
45S5WTQEGOB1VHr1Q4FuPl,2019,8429,1,807015863,85,24,200,0,2,140.0,45.0,25.0,84.0,21.0,0.0,13.0,6.0,E,Minor,6KImCVD70vtIoJWnq6nGn3,,,12,13,Golden,Harry Styles,,
45bE4HXI0AwGZXfZtMp8JR,2020,6638,0,1180094974,167,19,318,0,1,124.0,64.0,8.0,37.0,79.0,0.0,9.0,5.0,E,Major,45dkTj5sMRSjrmBSBeiHym,,,4,17,you broke me first,Tate McRae,,
45pUWUeEWGoSdH6UF162G8,2022,1060,0,106249219,3,8,5,0,0,120.0,64.0,11.0,53.0,1.0,0.0,25.0,27.0,D,Major,3TVXtAsR1Inumwj472S9r4,1URnnhqYAYcrqrcwql10ft,,11,4,Broke Boys,Drake,21 Savage,
4643Nne3jwbkuRVcddQ4E8,1946,11500,0,389771964,140,72,251,0,0,139.0,36.0,22.0,15.0,84.0,0.0,11.0,4.0,C#,Major,7v4imS0moSyGdXyLgVTIV7,,,11,1,The Christmas Song (Merry Christmas To You) - Remastered 1999,Nat King Cole,,
46s57QULU02Voy0Kup6UEb,2022,1545,0,154863153,22,7,15,0,0,131.0,91.0,23.0,55.0,1.0,0.0,7.0,32.0,G#,Minor,3TVXtAsR1Inumwj472S9r4,1URnnhqYAYcrqrcwql10ft,,11,4,Major Distribution,Drake,21 Savage,
47EiUVwUp4C9fGccaPuUCS,2020,11215,21,1763363713,189,166,525,9,25,110.0,73.0,14.0,57.0,40.0,0.0,11.0,5.0,E,Minor,4q3ewBCX7sLwd24euuV69X,6nVcHLIgY5pE2YCl8ubca1,,10,30,DÁKITI,Bad Bunny,Jhayco,
48QmG1dfvMuYLxMPt7KSRA,2016,7370,0,956865266,92,127,"1,219",0,62,102.0,74.0,45.0,89.0,5.0,0.0,26.0,13.0,G,Major,3Isy6kedDrgPYoTS1dazA9,6M2wZ9GZgrQXHCFfjv46we,,11,18,No Lie,Sean Paul,Dua Lipa,
49NZwle2I8qI9BPsiRNjre,2021,1057,0,261414174,17,5,21,0,0,84.0,67.0,78.0,63.0,29.0,0.0,12.0,5.0,D,Major,5Y3MV9DZ0d87NnVm56qSY1,2x7PC78TmgqpEIjaGAZ0Oz,,10,21,Salimo de Noche,Tiago PZK,Trueno,
4A8cWXxKfIL3lAyUDzXbCF,2021,2551,0,342779426,52,15,35,0,1,73.0,83.0,11.0,41.0,0.0,0.0,36.0,14.0,D,Major,46SHBwWsqBkxI7EeeBEQG7,,,10,30,Super Gremlin,Kodak Black,,
4AFsRbaLKRWo3dDtjDFA2V,2016,8775,0,445590495,33,60,107,1,0,118.0,56.0,25.0,45.0,1.0,3.0,7.0,3.0,F,Major,73sIBHcqh3Z3NyqHKZ7FOL,,,11,10,Me and Your Mama,Childish Gambino,,
4ASA1PZyWGbuc4d9N8OAcF,2022,1473,4,222612678,27,64,66,1,4,154.0,64.0,61.0,91.0,15.0,0.0,72.0,4.0,,Major,1X6ORK7IekgmyjV6IFPszP,0BHm7qbh3ENxvXzkQAG7MP,,9,16,Eu Gosto Assim - Ao Vivo,Gustavo Mioto,Mari Fernandez,
4C6Uex2ILwJi9sZXRdmqXp,2022,4827,0,428685680,104,17,76,9,2,133.0,95.0,91.0,89.0,6.0,0.0,31.0,24.0,D,Major,0hCNtLu0JehylgoiP8L4Gh,,,8,12,Super Freaky Girl,Nicki Minaj,,
4Dvkj6JhhA12EX05fT7y2e,2022,23575,130,2513188493,403,198,863,46,,174.0,52.0,66.0,73.0,34.0,0.0,31.0,6.0,F#,Minor,6KImCVD70vtIoJWnq6nGn3,,,3,31,As It Was,Harry Styles,,
4EWCNWgDS8707fNSZ1oaA5,2008,17504,34,887906111,63,39,"1,315",0,2,88.0,79.0,66.0,65.0,5.0,0.0,25.0,14.0,A#,Minor,5K4W6rqBFWDnAN6FQUkS6x,,,1,1,Heartless,Kanye West,,
4F4bzCA8RWoyKQDfeFGolM,2022,928,0,164163229,19,0,7,0,0,96.0,61.0,32.0,90.0,25.0,0.0,10.0,9.0,,Major,716NhGYqD1jl2wI1Qkgq36,3vQ0GE3mI0dAaxIMYe5g7z,,4,25,"Paulo Londra: Bzrp Music Sessions, Vol. 23",Bizarrap,Paulo Londra,
4FAKtPVycI4DxoOHC01YqD,2022,3618,38,585695368,47,74,80,14,194,168.0,78.0,58.0,73.0,5.0,0.0,10.0,7.0,F#,Minor,0eHQ9o50hj6ZDNBt6Ys1sD,2LRoIwlKmHjgvigdNGBHNo,,12,20,Yandel 150,Yandel,Feid,
4FWbsd91QSvgr1dSWwW51e,2023,2098,16,134255790,88,24,101,7,451,122.0,64.0,25.0,89.0,0.0,0.0,15.0,9.0,G#,Major,1KCSPY1glIKqW2TotWuXOR,,,1,27,TRUSTFALL,P!nk,,
4FyesJzVpA39hbYvcseO2d,2022,3995,13,457184829,72,27,47,0,0,150.0,49.0,4.0,55.0,7.0,0.0,6.0,3.0,B,Major,4O15NlyKLIASxsJ0PrXPfz,,,10,17,Just Wanna Rock,Lil Uzi Vert,,
4H6o1bxKRGzmsE0vzo968m,2022,660,15,236857112,19,59,18,5,52,98.0,73.0,88.0,57.0,56.0,0.0,5.0,2.0,B,Major,5B8ApeENp4bE4EE3LI8jK2,3abT87tqQ4Q5PA5nw6CYyH,,10,20,Qué Agonía,Yuridia,Ángela Aguilar,
4HK47PaL5msxb6CVhyqRY9,2020,8084,6,698086140,45,115,218,1,221,109.0,66.0,16.0,57.0,10.0,1.0,12.0,3.0,F,Minor,1Xyo4u8uXC1ZmMpatF05PJ,,,2,19,After Hours,The Weeknd,,
4HzqWEdAbzcVFDv0pvxV4w,2021,3506,10,513643924,103,76,100,1,1,178.0,76.0,63.0,77.0,14.0,0.0,15.0,22.0,F,Major,1r4hJ1h58CWwUQe3MxPuau,,,7,8,Sobrio,Maluma,,
4IaxDf2FixiQXq0mW7key9,2022,608,0,136996305,5,29,14,0,0,100.0,87.0,46.0,60.0,1.0,0.0,13.0,16.0,F#,Major,64k5e9kV9MdukXjFrR5R37,,,4,13,ZOOM,Jessi,,
4IqUj9TYpy2aBKqirDn0Lp,2023,387,11,93438910,11,15,14,3,1,140.0,86.0,68.0,79.0,39.0,0.0,11.0,29.0,F#,Major,790FomKkXshlbRYZFtlgla,52iwsT98xCoGgiGntTiR7K,,2,23,PERO TÚ,KAROL G,Quevedo,
4JzCFEc3O2UEdjKzevvFH5,2022,327,0,114546317,5,40,12,0,0,117.0,63.0,29.0,51.0,43.0,0.0,25.0,4.0,D,Major,3Nrfpe0tUJi4K4DXYWgMUX,,,6,10,For Youth,BTS,,
4LwU4Vp6od3Sb08CsP99GC,1999,31762,0,843309044,142,40,"5,451",1,953,95.0,92.0,31.0,89.0,3.0,0.0,8.0,25.0,D#,Minor,6DPYiyq5kWVQS4RGwxzPC7,7hJcb9fa4alzcOq3EaNPoG,,1,1,The Next Episode,Dr. Dre,Snoop Dogg,
4NIe9Is7bN5JWyTeCW2ahK,2023,415,2,152850295,15,40,21,1,15,100.0,79.0,60.0,68.0,7.0,0.0,26.0,4.0,,Major,6udveWUgX4vu75FF0DTrXV,1oSPZhvZMIrWW5I41kPkkY,,1,13,VIBE (feat. Jimin of BTS),TAEYANG,Jimin,
4NoOME4Dhf4xgxbHDT7VGe,2023,2127,33,266624541,45,80,53,8,4,178.0,79.0,58.0,78.0,34.0,0.0,11.0,25.0,C#,Minor,790FomKkXshlbRYZFtlgla,5lwmRuXgjX8xIwlnauTZIP,,2,2,X SI VOLVEMOS,KAROL G,Romeo Santos,
4OH5Cd8ZOI1eSgJSC9PYmU,2022,313,2,136689549,10,6,7,1,9,100.0,70.0,92.0,59.0,3.0,0.0,10.0,3.0,B,Minor,1Zj4GtouAnxHq4qw7ooLfm,1dpqJqIuNqideTvmxBsSku,,11,4,Antidepresan,Mert Demir,Mabel Matiz,
4OmfWzukSVD140NiAIEjem,2022,1613,0,202452860,21,15,13,0,0,79.0,34.0,22.0,31.0,43.0,63.0,10.0,7.0,C#,Major,57vWImR43h4CaDao012Ofp,,,7,15,Static,Steve Lacy,,
4P0osvTXoSYZZC2n8IFH3c,2012,14143,4,1479264469,56,38,"1,891",1,,110.0,74.0,51.0,74.0,2.0,0.0,29.0,4.0,E,Major,04gDigrS5kc9YWfZHwBETP,137W8MRPWKqSmrBGDBFSop,,1,1,Payphone,Maroon 5,Wiz Khalifa,
4P9Q0GojKVXpRTJCaL3kyy,2019,1282,6,185240616,26,6,19,0,5,96.0,72.0,40.0,47.0,71.0,0.0,13.0,4.0,D,Major,06HL4z0CvFAxyc27GXpf02,,,8,23,All Of The Girls You Loved Before,Taylor Swift,,
4PA1wK0leCjmRZlP5dQ8Lv,2023,1298,38,107753850,44,64,57,10,110,106.0,72.0,17.0,64.0,7.0,0.0,10.0,5.0,A#,Minor,51XrH5fQP2oIQynuKxSWcW,2LRoIwlKmHjgvigdNGBHNo,7iK8PXO48WeuP03g8YR51W,6,2,El Cielo,Sky Rompiendo,Feid,Myke Towers
4PMqSO5qyjpvzhlLI5GnID,2020,10426,2,826623384,133,109,182,1,10,121.0,46.0,53.0,78.0,23.0,0.0,72.0,6.0,C#,Minor,7tYKF4w9nC0nq9CsPZTHyP,,,12,24,Good Days,SZA,,
4R2kfaDFhslZEMJqAFNpdd,2020,7923,29,812019557,106,112,142,4,215,130.0,61.0,53.0,58.0,55.0,0.0,27.0,4.0,,Minor,06HL4z0CvFAxyc27GXpf02,,,7,24,cardigan,Taylor Swift,,
4RVwu0g32PAqgUiJoXsdF8,2021,8476,0,1056760045,138,133,283,0,,65.0,31.0,31.0,24.0,76.0,0.0,14.0,4.0,,Major,6qqNVTkY8uBg9cP3Jd7DAH,,,7,30,Happier Than Ever,Billie Eilish,,
4RY96Asd9IefaL3X4LOLZ8,2002,30427,7,1202722675,235,106,"5,221",1,35,90.0,90.0,79.0,71.0,26.0,0.0,7.0,37.0,F#,Minor,3q7HBObVc0L8jNeTe5Gofh,,,1,1,In Da Club,50 Cent,,
4RvWPyQ5RL0ao9LPZeSouE,1985,41751,25,1205951614,101,32,"2,655",0,666,112.0,64.0,54.0,81.0,36.0,0.0,11.0,6.0,G,Major,4bthk9UfsYUYdcFyqxmSUU,,,2,17,Everybody Wants To Rule The World,Tears For Fears,,
4Sak21GWOrjfGSJPL562sM,2011,9577,0,629173063,195,111,310,0,0,162.0,67.0,88.0,54.0,51.0,0.0,9.0,4.0,F#,Minor,1uNFoZAHBGtllmzznpCI3s,,,1,1,Mistletoe,Justin Bieber,,
4SqWKzw0CbA05TGszDgMlc,2014,7536,7,972164968,44,19,135,0,6,76.0,58.0,46.0,67.0,65.0,0.0,13.0,4.0,A#,Major,027TpXKGwdXP7iwbjUSpV8,,,11,28,I Love You So,The Walters,,
4TGwERXRlyQtBdggYTHo6j,2022,759,3,236940480,32,0,12,0,0,170.0,70.0,61.0,44.0,40.0,0.0,37.0,4.0,F,Minor,5Y3MV9DZ0d87NnVm56qSY1,1vqR17Iv8VFdzure1TAXEq,1DxLCyH42yaHKGK3cl5bvG,1,5,Entre Nosotros (Remix) [con Nicki Nicole],Tiago PZK,LIT killah,Maria Becerra
4TMhakloPMPS84lNHNTSa3,1991,49991,9,1690192927,265,121,"12,367",4,160,117.0,52.0,73.0,91.0,0.0,0.0,11.0,7.0,C#,Major,6olE6TJLqED3rqDCT0FyPh,,,9,10,Smells Like Teen Spirit - Remastered 2021,Nirvana,,
4TNFLwe6DhtR3Wn1JKMqMJ,2015,6060,53,165484133,150,148,"2,703",22,"1,451",116.0,82.0,40.0,66.0,39.0,51.0,25.0,7.0,D,Major,2HHmvvSQ44ePDH7IKVzgK0,,,6,22,Makeba,Jain,,
4UGqAW9i7NtE5mW9xzm6yk,2022,3006,12,304079786,54,32,66,2,0,107.0,87.0,20.0,83.0,0.0,4.0,31.0,9.0,,Major,1mcTU81TzQhprhouKaTkpq,0GgyFUpOyzWDRDqx8FCTDN,,9,22,PUNTO 40,Rauw Alejandro,Baby Rasta,
4VMRsbfZzd3SfQtaJ1Wpwi,2023,1169,0,96180277,36,65,28,0,0,119.0,60.0,10.0,57.0,1.0,0.0,50.0,3.0,A,Minor,1Xyo4u8uXC1ZmMpatF05PJ,1RyvyyTE3xzB2ZywiAwp0i,,4,21,Double Fantasy (with Future),The Weeknd,Future,
4VsP4Dm8gsibRxB5I2hEkw,2022,162,6,156777415,1,10,1,0,1,140.0,58.0,26.0,38.0,91.0,0.0,10.0,4.0,B,Major,1n9EM0Y4A89vuRiA93gSS9,,,5,31,Kahani Suno 2.0,Kaifi Khalil,,
4WiQA1AGWHFvaxBU6bHghs,2022,1985,35,381161027,34,26,37,5,1,92.0,75.0,55.0,76.0,25.0,0.0,10.0,15.0,B,Minor,52iwsT98xCoGgiGntTiR7K,,,11,4,PUNTO G,Quevedo,,
4WuOWVnAqvEQxgSRrspBgt,2022,1602,0,195516622,12,22,12,0,2,88.0,49.0,24.0,66.0,19.0,0.0,18.0,29.0,G,Minor,0iEtIxbK0KxaSlF7G42ZOp,0Y5tJX1MQlPlqiwlOH1tJY,1URnnhqYAYcrqrcwql10ft,12,2,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],Metro Boomin,Travis Scott,21 Savage
4XvcHTUfIlWfyJTRG0aqlo,2021,2226,0,624515457,29,0,44,0,0,161.0,78.0,65.0,52.0,46.0,0.0,12.0,31.0,F#,Minor,6EPlBSH2RSiettczlz7ihV,,,4,14,2055,Sleepy Hallow,,
4Yg2w0P29BBBMixyeNjDtj,1984,14169,0,481697415,209,30,449,0,0,115.0,60.0,23.0,57.0,0.0,2.0,27.0,3.0,,Major,35S20clEkkSNUo23ViaslZ,,,11,25,Do They Know It's Christmas? - 1984 Version,Band Aid,,
4ZUpTMKPYFTfJqamWFU9Zv,2022,625,0,197643795,10,2,13,0,1,98.0,78.0,83.0,75.0,41.0,0.0,27.0,8.0,F,Major,1Cd373x8qzC7SNUg5IToqp,2cFrymmkijnjDg9SS92EPM,,3,18,IDGAF (with blackbear),BoyWithUke,blackbear,
4ZYAU4A2YBtlNdqOUtc7T2,2023,1168,0,81419389,45,11,20,0,21,98.0,70.0,29.0,73.0,12.0,0.0,11.0,26.0,C#,Major,0hCNtLu0JehylgoiP8L4Gh,,,3,3,Red Ruby Da Sleeze,Nicki Minaj,,
4ZtFanR9U6ndgddUvNcjcG,2021,15563,6,1887039593,259,55,461,1,,166.0,56.0,68.0,66.0,28.0,0.0,11.0,18.0,F#,Minor,1McMsnEElThX1knmY4oliG,,,5,14,good 4 u,Olivia Rodrigo,,
4a9tbd947vo9K8Vti9JwcI,2019,4260,0,1065580332,113,92,259,0,1,120.0,65.0,80.0,86.0,9.0,0.0,19.0,10.0,B,Minor,3Nrfpe0tUJi4K4DXYWgMUX,26VFTg2z8YR0cCuwLzESi2,,4,12,Boy With Luv (feat. Halsey),BTS,Halsey,
4aJzxp3gimtAdgJn3DL776,2023,875,4,61105704,17,13,27,0,43,120.0,80.0,33.0,70.0,22.0,0.0,9.0,4.0,G,Minor,6nVcHLIgY5pE2YCl8ubca1,52iwsT98xCoGgiGntTiR7K,,4,27,Mami Chula,Jhayco,Quevedo,
